"surname","givenname","birth","death","marriage","remarks","infoname","ID"
"Keister","Frederick","-","-","-","-","RevWar Soldiers","713052"
"Kelly","Emanuel","-","-","-","-","RevWar Soldiers","713053"
"Kelly","John","-","-","-","-","RevWar Soldiers","713054"
"Kemper","Charles","-","-","-","-","RevWar Soldiers","713055"
"Kemper","John","-","-","-","-","RevWar Soldiers","713056"
"Kenley","Benjamin","-","-","-","-","RevWar Soldiers","713057"
"King","George","-","-","-","-","RevWar Soldiers","713058"
"Kipps","Jacob","-","-","-","-","RevWar Soldiers","713059"
"Kipps","Michael","-","-","-","-","RevWar Soldiers","713060"
"Kirtley","Francis, Capt.","-","-","-","-","RevWar Soldiers","713061"
"Kisling","Conrad","-","-","-","-","RevWar Soldiers","713062"
"Kisling","Jacob","-","-","-","-","RevWar Soldiers","713063"
"Kisling","John","-","-","-","-","RevWar Soldiers","713064"
"Kisling","Teter","-","-","-","-","RevWar Soldiers","713065"
"Koontz","Phillip","-","-","-","-","RevWar Soldiers","713066"
"Kyger","Christian, Lt..","-","-","-","-","RevWar Soldiers","713067"
"Lair","Mathias","-","-","-","-","RevWar Soldiers","713068"
"Laird","David","-","-","-","-","RevWar Soldiers","713069"
"Lee","Zachariah","-","-","-","-","RevWar Soldiers","713070"
"Lewis","Andrew","-","-","-","-","RevWar Soldiers","713071"
"Lewis","Anthony","-","-","-","-","RevWar Soldiers","713072"
"Lewis","John","-","-","-","-","RevWar Soldiers","713073"
"Lewis","Thomas, Jr.","-","-","-","-","RevWar Soldiers","713074"
"Lewis","Thomas, Lt.","-","-","-","-","RevWar Soldiers","713075"
"Lincoln","Abraham","-","-","-","-","RevWar Soldiers","713076"
"Lincoln","Jacob","-","-","-","-","RevWar Soldiers","713077"
"Lingel","Paul","-","-","-","-","RevWar Soldiers","713078"
"Lock","John","-","-","-","-","RevWar Soldiers","713079"
"Loffuts","Ralph","-","-","-","-","RevWar Soldiers","713080"
"Long","Philip","-","-","-","-","RevWar Soldiers","713081"
"Lore (Lohr)","Michael","-","-","-","-","RevWar Soldiers","713082"
"Luton","Thomas","-","-","-","-","RevWar Soldiers","713083"
"Magill","James","-","-","-","-","RevWar Soldiers","713084"
"Magill","James","-","-","-","-","RevWar Soldiers","713085"
"Magill","William","-","-","-","-","RevWar Soldiers","713086"
"Maiden","James","-","-","-","-","RevWar Soldiers","713087"
"Malcomb","James","-","-","-","-","RevWar Soldiers","713088"
"McCoy","William","-","-","-","-","RevWar Soldiers","713089"
"McDonald","Randall","-","-","-","-","RevWar Soldiers","713090"
"McKinley","Daniel","-","-","-","-","RevWar Soldiers","713091"
"McLaughlin","John","-","-","-","-","RevWar Soldiers","713092"
"McWilliams","John","-","-","-","-","RevWar Soldiers","713093"
"Meaders (Meadows)","Israel","-","-","-","-","RevWar Soldiers","713094"
"Meadows","Francis","-","-","-","-","RevWar Soldiers","713095"
"Meadows","Jacob","-","-","-","-","RevWar Soldiers","713096"
"Meadows","James","-","-","-","-","RevWar Soldiers","713097"
"Meadows","John","-","-","-","-","RevWar Soldiers","713098"
"Meadows","Mathew","-","-","-","-","RevWar Soldiers","713099"
"Meadows","William","-","-","-","-","RevWar Soldiers","713100"
"Mefford","John","-","-","-","-","RevWar Soldiers","713101"
"Mennis/Minnis","Robert","-","-","-","-","RevWar Soldiers","713102"
"Menzies","Robert","-","-","-","-","RevWar Soldiers","713103"
"Miller","Henry","-","-","-","-","RevWar Soldiers","713104"
"Miller","James","-","-","-","-","RevWar Soldiers","713105"
"Miller","Mathias","-","-","-","-","RevWar Soldiers","713106"
"Miller","Samuel","-","-","-","-","RevWar Soldiers","713107"
"Miner (Monger)","Henry","-","-","-","-","RevWar Soldiers","713108"
"Monger","David","-","-","-","-","RevWar Soldiers","713109"
"Monger","Henry","-","-","-","-","RevWar Soldiers","713110"
"Monger","John","-","-","-","-","RevWar Soldiers","713111"
"Monger","William Henry","-","-","-","-","RevWar Soldiers","713112"
"Moore","Reuben","-","-","-","-","RevWar Soldiers","713113"
"Morris","William","-","-","-","-","RevWar Soldiers","713114"
"Moyer","Michael","-","-","-","-","RevWar Soldiers","713115"
"Moyer","Philip","-","-","-","-","RevWar Soldiers","713116"
"Mullin","Michael","-","-","-","-","RevWar Soldiers","713117"
"Nall (Nolle)","William","-","-","-","-","RevWar Soldiers","713118"
"Neilson","Johnston","-","-","-","-","RevWar Soldiers","713119"
"Nelson","Daniel","-","-","-","-","RevWar Soldiers","713120"
"Nicholas","John","-","-","-","-","RevWar Soldiers","713121"
"Nicholas","Peter","-","-","-","-","RevWar Soldiers","713122"
"Nieles/Nules","Robert","-","-","-","-","RevWar Soldiers","713123"
"Null","Philip","-","-","-","-","RevWar Soldiers","713124"
"O'Roark","David","-","-","-","-","RevWar Soldiers","713125"
"Owler (Eiler)","Henry","-","-","-","-","RevWar Soldiers","713126"
"Painter","Christopher","-","-","-","-","RevWar Soldiers","713127"
"Palmer","James","-","-","-","-","RevWar Soldiers","713128"
"Patton","Benjamin","-","-","-","-","RevWar Soldiers","713129"
"Pence","George","-","-","-","-","RevWar Soldiers","713130"
"Pence","Henry","-","-","-","-","RevWar Soldiers","713131"
"Pence","Jacob","-","-","-","-","RevWar Soldiers","713132"
"Pence","James","-","-","-","-","RevWar Soldiers","713133"
"Pence","John","-","-","-","-","RevWar Soldiers","713134"
"Pence","John, Sr.","-","-","-","-","RevWar Soldiers","713135"
"Pence","William","-","-","-","-","RevWar Soldiers","713136"
"Pence ( Bens)","Jacob","-","-","-","-","RevWar Soldiers","713137"
"Pennirey","Thomas","-","-","-","-","RevWar Soldiers","713138"
"Peters","Christian","-","-","-","-","RevWar Soldiers","713139"
"Peters","John","-","-","-","-","RevWar Soldiers","713140"
"Pirkey","John Lt.","-","-","-","-","RevWar Soldiers","713141"
"Pirkey (Perkey)","John","-","-","-","-","RevWar Soldiers","713142"
"Powell","Ptolemy","-","-","-","-","RevWar Soldiers","713143"
"Price","Henry","-","-","-","-","RevWar Soldiers","713144"
"Rader","Anthony","-","-","-","-","RevWar Soldiers","713145"
"Rader","Conrad","-","-","-","-","RevWar Soldiers","713146"
"Rader","George","-","-","-","-","RevWar Soldiers","713147"
"Rader","Henry","-","-","-","-","RevWar Soldiers","713148"
"Rader","Michael, Sr.","-","-","-","-","RevWar Soldiers","713149"
"Rader","Peter","-","-","-","-","RevWar Soldiers","713150"
"Rader","Samuel","-","-","-","-","RevWar Soldiers","713151"
"Ralston","David","-","-","-","-","RevWar Soldiers","713152"
"Rankin","Robert","-","-","-","-","RevWar Soldiers","713153"
"Raynes","Lawrence","-","-","-","-","RevWar Soldiers","713154"
"Reagan","Jeremiah","-","-","-","-","RevWar Soldiers","713155"
"Reagan","Richard","-","-","-","-","RevWar Soldiers","713156"
"Reeves","James","-","-","-","-","RevWar Soldiers","713157"
"Rhinehart","Lewis","-","-","-","-","RevWar Soldiers","713158"
"Rhodes","Jacob","-","-","-","-","RevWar Soldiers","713159"
"Rice","John","-","-","-","-","RevWar Soldiers","713160"
"Roach","David","-","-","-","-","RevWar Soldiers","713161"
"Roach","Jonathon","-","-","-","-","RevWar Soldiers","713162"
"Roach","Reuben","-","-","-","-","RevWar Soldiers","713163"
"Robertson","James","-","-","-","-","RevWar Soldiers","713164"
"Robinson","John","-","-","-","-","RevWar Soldiers","713165"
"Rogers","Chesley","-","-","-","-","RevWar Soldiers","713166"
"Rogers","James","-","-","-","-","RevWar Soldiers","713167"
"Rogers","Joseph","-","-","-","-","RevWar Soldiers","713168"
"Roller","John","-","-","-","-","RevWar Soldiers","713169"
"Rorrick","Michael","-","-","-","-","RevWar Soldiers","713170"
"Routon","James","-","-","-","-","RevWar Soldiers","713171"
"Ruddle","Andrew","-","-","-","-","RevWar Soldiers","713172"
"Ruddle","George","-","-","-","-","RevWar Soldiers","713173"
